hike_id,name,n_records,n_users,avg_dist_km,avg_uphill,avg_diff,lat_center,lon_center
taou blanc 3438 m_45.49_7.15,Taou Blanc 3438 m,2,1,26.5463883327021,1742.68,3.25,45.48994269222021,7.1513358084484935
taschachhaus 2432 m dav_46.93_10.84,Taschachhaus (2432 m) - DAV,1,1,15.713687963145603,704.6929999999993,2,46.933853002265096,10.84375848993659
taubenstein fr hjahrsskitour und winterbegehung_47.66_11.9,Taubenstein: Frühjahrsskitour und Winterbegehung,1,1,8.811741732566336,657.9260000000002,2,47.6595194125548,11.90486409701407
teckberg 775m ruine rauber 745m_48.58_9.48,Teckberg ( 775m ) & Ruine Rauber ( 745m ),1,1,9.91515318865046,481.6170379638671,1,48.58315658569336,9.47943115234375
tegelberg klettersteig branderschrofen ahornspitze schloss neuschwanstein_47.56_10.77,"Tegelberg-Klettersteig, Branderschrofen, Ahornspitze, Schloss Neuschwanstein",1,1,18.449680758282028,1255.1380000000004,3.25,47.55693042891703,10.770625195895905
tempestosa grignetta_45.91_9.38,Tempestosa grignetta,1,1,3.7573858277829775,629.8,2,45.9136435,9.3753
teneriffa guajara der gipfel mit der besten aussicht auf den teide_28.22_-16.61,Teneriffa: Guajara - der Gipfel mit der besten Aussicht auf den Teide,1,1,10.90014373650689,642.1599999999999,3,28.218757,-16.613594499999998
teneriffa teide ber pico viejo nur fast und roques de garcia_28.25_-16.65,Teneriffa: Teide über Pico Viejo (nur fast) und Roques de Garcia,2,1,9.467542395007333,1410.1699999999992,3,28.2466075,-16.646013
teneriffa vom parador zur paisaje lunar_28.2_-16.61,Teneriffa: Vom Parador zur Paisaje Lunar,1,1,19.357030026598984,1048.9300000000003,3,28.202543,-16.613383499999998
tennenmooskopf und aussichtspunkt grauer stein_47.48_10.13,"Tennenmooskopf und Aussichtspunkt ""Grauer Stein""",1,1,6.7999249060894575,579.9709999999995,3,47.47530533935,10.12961334085
tennenmooskopf und ostertalberg_47.49_10.16,Tennenmooskopf und Ostertalberg,1,1,17.286600429686416,837.9170000000004,3,47.4911488546,10.16465908385
tentativo allo scrigno di poltrinone per il canale ese_46.16_9.11,Tentativo allo Scrigno di Poltrinone per il canale ESE,2,1,7.219302750683645,624.4680000000003,3.25,46.156193814240396,9.113105870783329
tentativo fallito per il monte corvo 2623 m_42.51_13.42,Tentativo fallito per il Monte Corvo (2623 m),2,1,5.163742026386067,209.8199999999999,4,42.51115365,13.421194100000001
tentativo gerenhorn quota 3033m_46.51_8.49,Tentativo Gerenhorn Quota 3033m,2,1,10.567060432155996,1553.581,4.75,46.51189550757408,8.486759858205914
tentativo nr2 monte gambarogno quota 1560_46.12_8.8,Tentativo nr2 Monte Gambarogno Quota 1560,1,1,17.166079684071807,1352.581,3,46.11567280255258,8.804669938981533
tentativo pizzo rotondo quota 2791m_46.5_8.47,Tentativo Pizzo Rotondo quota 2791m,1,1,9.8151655471439,1154.2069999999994,3,46.497861477546394,8.46907714381814
termin ator band in motton 2739m e piz da termin 2902m_46.36_9.07,Termin-Ator band in : Motton 2739m e Piz da Termin 2902m,1,1,15.013993078855895,1613.2890000000004,4.75,46.36251260060817,9.072211110033095
terrih tte bis campo blenio_46.6_8.97,Terrihütte bis Campo Blenio,1,1,17.297501605718153,324.5550000000003,3,46.5950285224,8.974350001649999
tessiner rundwanderung mit vier gipfeln_46.1_9.03,Tessiner Rundwanderung mit vier Gipfeln,1,1,29.857823254969844,2056.1220000000003,2,46.10028253868222,9.027736689895391
testa dei rossi e cima camughera_46.08_8.19,Testa dei Rossi e Cima Camughera,2,1,24.16025282537235,1840.828,3.25,46.07963698916137,8.190710661001503
testa del gavio 3047_45.6_7.32,Testa del Gavio (3047),1,1,12.43477443462791,1543.1101556,3,45.60179025,7.31809725
testa del mater 1846 m la cima 1810 m_46.11_8.51,Testa del Mater (1846 m) - La Cima (1810 m),1,1,8.67598087185088,855.0380855000004,2,46.10581525,8.51025725
testa del mater 1846 val vigezzo_46.11_8.51,Testa del Mater (1846)- Val Vigezzo,2,1,9.56975721955388,850.9590000000001,2,46.105869,8.5104635
testa del mater_46.11_8.48,Testa del Mater,2,1,7.169612272221278,726.6499999999999,2,46.10551661811769,8.483711443841457
testa di bresses 2820 m e testa di tablasses 2851 m_44.19_7.25,Testa di Bresses 2820 m e Testa di Tablasses 2851 m,1,1,23.83481393383766,1620.7389999999991,3.75,44.186081369407475,7.247953964397311
testa di comagna 2106 m_45.73_7.73,Testa di Comagna 2106 m,2,1,15.439659006438447,1197.4159999999997,2,45.72881632950157,7.725875247269869
testa di pian fret 2715m splendida autunnale val clavalit_45.68_7.51,Testa di Pian Fret (2715m): splendida autunnale Val Clavalitè,1,1,11.675230105132135,1248.5199999999995,3,45.68265085,7.51407015
testa grigia 3312 m_45.83_7.76,Testa Grigia 3312 m,2,1,18.698468084328002,1680.5230000000004,3.25,45.82523126620799,7.758762356825173
testa grigia 3314 m_45.82_7.77,Testa Grigia (3314 m),1,1,8.850984867538385,1342.6837028258456,3,45.82462014092911,7.766681036026537
testa grigia 3314 m_45.83_7.76,Testa Grigia (3314 m),1,1,17.079837576621298,1637.6249999999995,3.25,45.828375045675784,7.758317403495312
tete colon o pointe de bechet 1917 m e tete du mont 1897 m_45.64_7.67,Tete Colon o Pointe de Bechet 1917 m e Tete du Mont 1897 m,1,1,15.180795179993726,1706.3379999999995,3.25,45.64109807834029,7.671582684852183
tete de cou_45.62_7.75,Tete de Cou,1,1,15.75201560534954,1138.6380000000004,3.25,45.62219759915024,7.74832583963871
tete de crevacol e rif frassati_45.84_7.13,Tete de Crevacol e rif. Frassati,1,1,22.225902963730856,1417.9093749999993,4,45.83790600299835,7.131043556146324
teufelsh rner 2361m und 2283m aus dem bl hnbachtal_47.48_13.1,Teufelshörner (2361m und 2283m) aus dem Blühnbachtal,1,1,18.74711618077844,948.259973144533,5.25,47.4795398712158,13.1046681404114
teufelsschlucht bei irrel_49.86_6.44,Teufelsschlucht bei Irrel,2,1,8.449371894117458,260.352,2,49.85654556658119,6.437919340096414
teufelst ttkopf 1758 m ammergauer filetspitzen_47.59_11.02,Teufelstättkopf (1758 m) - Ammergauer Filetspitzen,2,1,12.529162603005588,990.6000000000004,3.75,47.58917094,11.01774752
teufelst ttkopf 1758 m ein sommernachtstraum_47.6_11,Teufelstättkopf (1758 m) - ein Sommernachtstraum,2,1,8.752801576003796,799.1000000000001,3,47.595915515,11.00255012
teufelst ttkopf 1758 m letztes licht am klammspitzkamm_47.6_11,Teufelstättkopf (1758 m) - letztes Licht am Klammspitzkamm,1,1,5.269736950045845,840.8,2,47.596254035,11.00298357
teufelstein und hochplatte_47.74_12.4,Teufelstein und Hochplatte,2,1,8.888032353971312,1028.571,3,47.73984046652913,12.398823271505535
tezzi pizzo di petto m vigna vaga_45.99_9.99,Tezzi Pizzo di Petto M. Vigna Vaga,1,1,15.43179013835284,1443.9410400390614,3,45.9898986816406,9.98857927322386
tgapeala cotschna 2712 m bike hike from alvaneu dorf_46.7_9.65,Tgapeala Cotschna (2712 m) - bike & hike from Alvaneu Dorf,1,1,21.579358499898408,1476.0000000000005,3.25,46.701389935,9.64680646
thalerjoch von der ackernalm_47.58_11.96,Thalerjoch von der Ackernalm,1,1,5.98537954847553,504.9810000000002,3,47.57986736018211,11.95840316824615
thalmassing wandern in h geliger landschaft_48.91_12.14,"Thalmassing, wandern in hügeliger Landschaft",1,1,19.75943474563714,208.55900000000003,1,48.90766710508615,12.136020306497812
thaneller 2341 m der berg f r den herbst_47.42_10.72,Thaneller (2341 m) - der Berg für den Herbst,2,1,3.432275996719288,1028,2,47.41602793,10.72347164
the dry lake suhoto ezero_42.16_23.41,The dry lake (Suhoto Ezero),2,1,6.443416518557853,442.16099999999983,2,42.1596529707,23.406212395049998
the king is back pizzo rotondo 3192m_46.5_8.47,The King is Back ! Pizzo Rotondo 3192m,1,1,11.397370087827328,1546.8109999999997,4.75,46.50184828788042,8.469828581437469
the maraton walley_46_9.49,The Maraton Walley,2,1,24.52107890414963,2048.6950000000006,3.75,46.0021394,9.49032355
the monastery hike david gareja_41.44_45.37,The Monastery Hike - David Gareja,2,1,2.434278360865743,221.096,2,41.44472444895655,45.374800991266966
the saddle 1010m gratwanderung und 2 munros_57.16_-5.39,The Saddle (1010m): Gratwanderung und 2 Munros,1,1,13.663839547237723,1261.9699999999998,4,57.159615489649994,-5.3860563319
the seven lakes of rila_42.22_23.36,The seven lakes of Rila,1,1,16.895023156936354,490.8410000000001,2,42.21803263295,23.35659131875
the storr_57.51_-6.17,The Storr,1,1,7.85024689264148,556.84,2,57.50553533434868,-6.173638058826327
thimble peak a true sierra gem_38.66_-120.08,Thimble Peak - A True Sierra Gem,1,1,16.8765635691795,827.7999999999997,6,38.661519999999996,-120.080608
three sisters of glen coe_56.65_-5.01,Three Sisters of Glen Coe,1,1,12.209025108192773,1262.8909999999998,3,56.6530230268836,-5.005462188273668
thron besteigung_47.24_9.31,Thron-Besteigung,1,1,10.437254141604585,795.1499999999999,4.25,47.243328000000005,9.3073315
thunder mountain and some other peaks and ridges northeast of silver lake_38.69_-120.1,Thunder Mountain and some other peaks and ridges northeast of Silver Lake,1,1,15.55181867555822,625.3000000000006,5.25,38.690765,-120.103805
thurgauer rundwanderweg 10_47.62_9.21,Thurgauer Rundwanderweg - 10,2,1,16.562709609992897,199.1930000000001,1,47.6241107751,9.2094729468
thurwasserf lle_47.2_9.29,Thurwasserfälle,1,1,8.402963009849772,182.0000000000003,1,47.195366500000006,9.285190499999999
tiaun 2704 m bike hike from davos wiesen_46.71_9.69,Tiaun (2704 m) - bike & hike from Davos Wiesen,1,1,13.739382223830697,1236.2999999999995,3.75,46.71239584,9.694572285
ticino naviglio lungo le vie d acqua_45.47_8.81,Ticino-Naviglio   lungo le vie d'acqua,1,1,16.676143020420252,114.90699999999995,1,45.47247305,8.805825250000002
tierberg 2371 m seewlehore 2467 m_46.47_7.48,Tierberg (2371 m)+Seewlehore (2467 m),2,1,9.606058958138851,649.0340000000001,3,46.469612158834934,7.4824959598481655
tierberg via nordflanke und bockmattli_47.1_8.94,Tierberg via Nordflanke und Bockmattli,2,1,14.988565597510062,1152.9060000000002,6,47.10291062485,8.94433893265
tiergartenspitz 3068 mt e schwarzkopf 3002 mt poi c solo la kaiserschmarren_46.82_10.64,"Tiergartenspitz (3068 mt) e Schwarzkopf (3002 mt), poi c'è solo la kaiserschmarren!",1,1,10.608884346126324,1203.5929999999996,3,46.8244519,10.64483555
tiergartenspitze 3064m und schwarzkopf 3002m aus dem langtauferer tal_46.82_10.64,Tiergartenspitze (3064m) und Schwarzkopf (3002m) aus dem Langtauferer Tal,2,1,8.404625631486013,1213.6160000000004,3,46.824382799999995,10.6440488
tierh ri oder tierh rnli 2894 m doppelgipfel ber der engstligenalp_46.44_7.58,"Tierhöri (oder Tierhörnli, 2894 m): Doppelgipfel über der Engstligenalp",1,1,10.169399971113691,1045.1,4.75,46.4384097699076,7.57938539609313
tigert rme i iv reloaded galtigen_46.98_8.26,Tigertürme I - IV reloaded (Galtigen),1,1,2.4401057419274066,700.6120000000005,5,46.976144732899996,8.25905493925
tignolino 2246 val grande_46.1_8.36,Tignolino (2246)- Val Grande,1,1,14.662145007329094,1258.2419999999995,3.75,46.099038,8.3639075
tilisuna schwarzhorn berschreitung_47.04_9.88,Tilisuna Schwarzhorn Überschreitung,2,1,12.598056226033956,1445.4310000000005,5.75,47.0434355,9.877519
timogno benfit da piazzolo_45.95_9.97,Timogno Benfit da Piazzolo,2,1,16.91302189039879,1426.079956054689,3,45.951416015625,9.9670786857605
timogno e benfit dagli spiazzi di gromo_45.96_9.98,Timogno e Benfit dagli Spiazzi di Gromo,1,1,8.62430960579166,948.5359863281312,3,45.9637298583984,9.977896213531494
tintarella di luna in grignetta come prima in notturna niente male_45.92_9.39,"Tintarella di Luna in Grignetta. Come ""prima"" in notturna niente male...",2,1,3.6344568544420177,740.4159999999999,3,45.916396399999996,9.3924322
tito vrv 2748m die kosovo route_41.98_20.75,Tito Vrv (2748m) - Die Kosovo-Route,1,1,23.787848060674577,1571.4000000000017,3,41.983207500000006,20.7521935
tna torre del filosofo 2920m monte silvestri inf 1886m_37.72_15,Ätna: Torre del Filosofo (2920m) + Monte Silvestri inf. (1886m),2,1,7.467783997676228,558.9590000000005,2,37.715793700000006,15.002460750000001
to the lake elenski_42.19_23.38,To the Lake Elenski (Еленски Езеро),1,1,10.892672982239509,734.9540000000002,3,42.1912577329,23.379318974900002
tochuhorn 2661 m_46.25_8.01,Tochuhorn (2661 m),2,1,8.554742400731145,673.6059451000001,2,46.25130695,8.0098604
tochuhorn westgipfel 2661 m ein sch ner wanderberg_46.25_8.01,"Tochuhorn Westgipfel, 2661 m  - ein schöner Wanderberg",1,1,11.08881574783944,2607.1599243164055,2,46.252032117918134,8.009479916654527
todano 1667m il pizzo 1644m pizzo pernice 1506m_46_8.53,Todano (1667m) - Il Pizzo (1644m) - Pizzo Pernice (1506m),2,1,13.2052141991834,797.0626588999992,2,45.9997448,8.5329894
todra tageswanderung auf nomadenpfaden_31.58_-5.61,Todra - Tageswanderung auf Nomadenpfaden,1,1,8.652050499257834,642.3510000000001,3.25,31.582782701550002,-5.608114237000001
todum pernice todano anello da cossogno_45.99_8.52,TODUM  PERNICE  TODANO  Anello da Cossogno,1,1,19.320594753638858,1429.6050000000002,2,45.99012065,8.52064465
todun pernice anello in valgrande_45.99_8.52,"Todun & Pernice, anello in Valgrande",1,1,10.41049867828382,569.3920172999999,2,45.9939615,8.5153775
tomlishorn 2129m via sw grat_46.96_8.22,Tomlishorn 2129m via SW-Grat,2,1,11.673430269807904,1104.383,5,46.96398711765,8.2226791559
tomlishorn 2129m via sw grat_46.96_8.23,Tomlishorn 2129m via SW-Grat,1,1,8.431116160719743,919.1150000000004,5,46.9632457382977,8.233340601436794
tomlishorn ber sw grat widderfeld via stollenloch_46.97_8.22,Tomlishorn über SW-Grat & Widderfeld via Stollenloch,1,1,10.252833259181138,1045.7950000000003,5,46.96572673972696,8.222329714335501
tomlishorn sw ridge widderfeld stollenloch_46.96_8.22,Tomlishorn SW ridge + Widderfeld Stollenloch,1,1,13.699864151449265,1139.7362042165837,5,46.9635345,8.222748500000002
tomlishorn via s dwestgrat stollenloch_46.96_8.23,Tomlishorn (via Südwestgrat) & Stollenloch,1,1,13.540511633801575,1169.2110000000005,5,46.96334,8.232071999999999
tomlishorn von s den_46.97_8.24,Tomlishorn von Süden,1,1,13.776876880222769,1008.4231933593752,4,46.96564287878573,8.238740684464574
toniskopf 1460m und rote wand 1474m im saharastaub_47.42_10.2,Toniskopf (1460m) und Rote Wand (1474m) im Saharastaub,1,1,18.367718125141675,672.2340000000002,2,47.423493904061615,10.203165924176574
top of ticino adula o rheinwaldhorn 3402m dalla via malvaglia salita dalla val carassina_46.52_9,Top Of Ticino Adula o Rheinwaldhorn 3402m dalla via Malvaglia salita dalla Val Carassina,2,1,23.558073787177452,1743.6420000000014,3.75,46.519382977858186,9.003452430479228
torcola vaga pizzo badile da fondra_46_9.74,Torcola Vaga Pizzo Badile da Fondra,1,1,21.58374227765758,1492.3299499511809,3,45.99503709934652,9.736764435656369
torcole e dintorni_45.98_9.71,Torcole e Dintorni,2,1,17.240449792929343,1358.8259643554698,3,45.98296165466305,9.708940982818605
torcole_45.99_9.71,Torcole,1,1,11.789255472448218,860.916894531257,2,45.98600006662309,9.712139116600156
torena da valbondione_46.07_10.06,Torena da Valbondione,1,1,25.31803121035646,1925.3811401367216,5,46.0668621063232,10.0623850822449
torent alto 2950m cima numero 7_46.33_9.09,Torent Alto 2950m (Cima numero 7),1,1,14.48616612184033,1692.5990000000002,5,46.33004865143448,9.089524182491004
torent alto m 2950 cima 7_46.33_9.09,Torent Alto m. 2950 (Cima 7),1,1,13.959155679914884,1638.9290000000003,5,46.330001251772046,9.089609133079648
torent basso 2820m_46.35_9.04,Torent Basso 2820m,2,1,9.04228594359272,844.5189999999996,5.25,46.35241923853755,9.039657600224018
torent basso torrone della motta 2820m_46.35_9.04,Torent Basso Torrone della Motta 2820m,1,1,8.440711243638066,811.5010000000007,5,46.35244010947645,9.040605928748846
torno chiese avelli e massi erratici_45.85_9.13,"Torno: chiese, avelli e massi erratici.",1,1,10.771479536985977,690.8,1,45.8524041,9.12652925
toroi 2164 mt anello del toroi_46.54_8.81,"Toroi, 2164 mt. (Anello del Toroi)",1,1,7.148291332596403,364.07899999999927,2,46.5392768802,8.80737042055
torre di baione mengol casse larghe cimon della bagozza_46.02_10.25,Torre di Baione Mengol Casse Larghe Cimon della Bagozza,1,1,12.08602805508972,1122.6729125976576,3.25,46.020294204354286,10.246841884218156
torre di bogian e monti di lava_46.23_9.14,Torre di Bogian e Monti di Lava,1,1,7.573645844588436,715.9,2,46.2269837,9.1428339
torrecilla 1919m sierra de las nieves_36.68_-5.02,Torrecilla (1919m) - Sierra de las Nieves,1,1,16.609411195730292,822.6039999999998,2,36.6847815,-5.0221475
torrione del cinquantenario e spigolo marimonti 130 d iv_45.91_9.38,"Torrione del Cinquantenario e Spigolo Marimonti (130 D+, IV+)",2,1,7.567394702688712,721.8349999999994,2,45.914364899999995,9.378134800000002
torrione di valsolda e cima di fiorina_46.05_9.06,Torrione di Valsolda e Cima di Fiorina,2,1,13.548320689675416,1295.1360000000004,3.25,46.04909287299961,9.057930107228458
torrione di valsolda un bel giro un ottima torta del buon vino e_46.07_9.09,"Torrione di Valsolda: un bel giro, un'ottima torta, del buon vino e.......",2,1,12.914277702292285,901.6989999999998,3,46.066321599999995,9.0867657
torrone di garzora 3017m vernokh rner 3043m_46.57_9.01,Torrone di Garzora 3017m & Vernokhörner 3043m,1,1,12.735025974007828,1580.208,5,46.566955894231796,9.009866220876575
torrone di nav 2832 m e stanga 2425 m_46.55_8.98,Torrone di Nav (2832 m) e Stanga (2425 m),1,1,7.709407201448293,1159.0849999999996,5.25,46.54914858285338,8.978356970474124
torscharte mit blick auf die markante karwendell cke_47.46_11.45,Torscharte mit Blick auf die markante Karwendellücke,1,1,14.225451242380636,938.7779999999998,3,47.46000287588686,11.450655260123312
tosmar 327m_52.09_9.95,Tosmar (327m),1,1,5.072433092624252,176.61000000000013,1,52.085927,9.952466000000001
tossenhorn 3225m_46.14_8.05,Tossenhorn (3225m),1,1,6.638383366682764,1700.570069,4,46.141211,8.048253500000001
tote mann feldberg von oberried zum feldberghaus_47.9_7.99,Tote Mann - Feldberg. Von Oberried zum Feldberghaus.,1,1,16.875062402992526,1157.047999999999,2,47.8964145016,7.98797828145
toter mann 1390m und hirschkaser 1385m dem fr hling entgegen_47.63_12.91,Toter Mann (1390m) und Hirschkaser (1385m) - dem Frühling entgegen,2,1,5.143099268859233,380.8529999999999,1,47.6258215,12.913748
tour ber dem nebelmeer drei schwestern_47.16_9.54,Tour über dem Nebelmeer: Drei Schwestern,1,1,18.21251482330091,818.0999999999988,3.75,47.164654999999996,9.5427095
tour de la font sancte 3385m symphonie mineralo florale au coeur des alpes de haute provence_44.62_6.78,"Tour de la Font Sancte (3385m), symphonie mineralo-florale au coeur des Alpes de Haute Provence",1,1,47.4512924253214,3521.239904785155,3,44.616433759219944,6.778006847016513
tour de la tsa 3075 m_45.89_7.43,Tour de la Tsa (3075 m),1,1,10.25866338036586,1302.3950680000005,3.25,45.88810185,7.4291879000000005
tour de moron_47.25_7.28,Tour de Moron,1,1,21.879172216468692,850.3800000000001,1,47.2504055,7.2808345
tour de moron_47.26_7.31,Tour de Moron,1,1,34.9282978382656,1007.1249999999995,1,47.26497430354357,7.306294650770724
tour dei forti di genova e qualche semi cimetta_44.44_8.93,Tour dei Forti di Genova e qualche semi-cimetta ...,2,1,24.28668355865004,1093.5589999999995,2,44.438698226585984,8.931110654957592
tour della bessanese_45.28_7.12,Tour della Bessanese,2,1,38.939690173619276,3235.7529999999997,3,45.2768495,7.1221172500000005
tour della val taleggio_45.92_9.59,Tour della Val Taleggio,1,1,18.76946653081438,1807.9050000000009,3.25,45.918027609586716,9.590779677964747
tour della vanoise_45.32_6.76,Tour della Vanoise,1,1,65.62312625153272,4377.891162069998,2,45.31971275,6.75706305
tour des annapurnas en famille 2 me partie de kagbeni qimche_28.48_83.72,"Tour des Annapurnas en famille : 2ème partie, de Kagbeni à Qimche",2,1,51.096705072401264,2707.3797851562504,2,28.479037592187524,83.7243202328682
tour des opies 496m rundtour in den alpillen_43.71_4.97,"Tour des Opies (496m), Rundtour in den Alpillen",1,1,7.552828233348134,345.2790000000001,3,43.71009869500995,4.967179396189749
tour des recardets_46.65_7.26,Tour des Recardets,2,1,8.78201122757835,762.8999999999999,2,46.651791,7.2595185
tour du val bognanco trailrun_46.12_8.24,Tour du Val Bognanco [trailrun],1,1,26.02227057591913,1254.2199645996093,3,46.11686961259693,8.243242604658008
tour du wildhorn express trailrun_46.37_7.37,Tour du Wildhorn express [trailrun],1,1,55.43628083205587,3513.920310700001,3.75,46.366952850000004,7.3683955
tour in die calanques von cassis_43.21_5.5,Tour in die Calanques von Cassis,1,1,12.853182970920356,649.3220000000001,3,43.20794830565,5.50072009675
tour ponton 3102m anello nella conca del dondena_45.61_7.52,Tour Ponton(3102m) Anello nella conca del Dondena,2,1,15.423642345559976,1081.591,3,45.61001925,7.5235755
tour verzasca maggia motar ch 2011 m madom da sgi f 2265 m cima del masnee 2203 m_46.28_8.78,Tour Verzasca\Maggia:Motarüch (2011 m) Madom da Sgióf (2265 m)Cima del Masnee (2203 m),1,1,21.553192488528826,2100.3719999999994,4.25,46.27945037095,8.7778217392
tourenwoche tagestouren von freiburger h tte_47.18_9.97,Tourenwoche/Tagestouren von Freiburger Hütte,1,1,11.358106929043121,563.3340000000001,4.25,47.17960763725,9.9702696316
tra borghi e mulattiere a picco sul lago pi bello del mondo_45.97_9.15,Tra borghi e mulattiere a picco sul lago più bello del mondo,1,1,14.687079247953209,1300.694,2,45.971007,9.149170949999998
tra crampiolo e veglia_46.3_8.21,Tra Crampiolo e Veglia,2,1,16.375636264821647,973.8949999999986,3,46.30066182465,8.21055481675
tra due passi un corno griespass capanna corno p so san giacomo_46.44_8.41,"TRA DUE PASSI... UN CORNO (Griespass,Capanna Corno,P.so San Giacomo)",1,1,21.188001576307688,962.2499999999992,3,46.443941300000006,8.411256250000001
tra gli alpeggi della val dumentina_46.04_8.81,Tra gli alpeggi della Val Dumentina,1,1,9.423413159095588,344.69000000000005,2,46.0379255,8.809576
tra la via emilia e il west parco del beigua_44.42_8.61,Tra la Via Emilia e il West... Parco del Beigua.,1,1,14.287067522981136,1042.6010000000003,3,44.4157075881958,8.605613987892866
tra monti e lago gambarogno_46.12_8.8,Tra Monti e Lago- Gambarogno,1,1,11.988097715599448,500.0781118999999,1,46.123594499999996,8.8005155
tra val loana e val grande cima della laurasca 2195m_46.08_8.48,Tra Val Loana e Val Grande: Cima della Laurasca (2195m),1,1,11.216201405981149,1013.6320000000004,3,46.0754733207,8.4796822211
trail del viandante 49 km_46.02_9.36,Trail del Viandante 49 km,1,1,47.38982297404371,2173.68,2,46.0164425,9.3590675
trail pizzo cornacchia 18k 1500d trail running_45.64_10.18,Trail Pizzo Cornacchia - 18k - 1500d [Trail Running],2,1,16.66285600861471,1346.0399999999995,3,45.638850000000005,10.176466999999999
trail running fra postalesio castione e sondrio_46.17_9.81,"Trail running fra Postalesio, Castione e Sondrio",1,1,20.637708749984785,1265.8610000000006,3,46.17317387365,9.80642919895
trail running la c lmen di dazio_46.15_9.62,Trail running: La Còlmen di Dazio,2,1,0.8278606656673275,28.888999999999953,3,46.15085169205,9.6227926807
trailrunning f r anf nger auf s alpenrosenk pfle_47.49_10.38,Trailrunning für Anfänger... - auf´s Alpenrosenköpfle,1,1,10.318021476234483,1074.7000000000005,2,47.4945525,10.3784745
trailrunning furkalauf 2014_46.58_8.47,Trailrunning: Furkalauf 2014,1,1,32.194136184134486,1633.199841308594,3.25,46.58160846680403,8.468213640153408
trainingstour am b rgenstock 1128m_46.87_8.9,Trainingstour am Bürgenstock 1128m,1,1,13.995790029099206,1333.171,2,46.86727495865,8.903323849700001
trainingstour chli aubrig 1642m_47.11_8.84,Trainingstour Chli Aubrig 1642m,1,1,10.565334897414768,711.3000000000002,2,47.10519272004924,8.841070481119704
tramonto ai corni fiaccolata al cornizzolo e cena al terz alpe_45.85_9.31,"Tramonto ai Corni, fiaccolata al Cornizzolo e cena al Terz'Alpe",1,1,14.470240143510443,1444.597,2,45.85003475,9.3081834
tramonto al chiusarella e prova dell app georesq_45.86_8.82,Tramonto al Chiusarella e prova dell'app GeoResq,1,1,5.085851643963077,476,2,45.8603088,8.8156079
tramonto al sasso del ferro valcuvia_45.92_8.64,Tramonto al Sasso del Ferro- Valcuvia,1,1,5.491948861961952,312.179,2,45.915578499999995,8.644555
trans pr alpes du lac noir au lac l man 1 day trail run 67km 3700m_46.55_7.1,"Trans-Préalpes, du Lac Noir au Lac Léman [1 day trail-run, 67km / +3700m]",2,1,65.75481988542046,3454.740032958984,3,46.54603265225887,7.1007451973855495
traumhafte bike hike tour auf das gross schiahorn und das ch rbschhorn_46.8_9.81,Traumhafte Bike + Hike Tour auf das Gross Schiahorn und das Chörbschhorn,1,1,27.886829145830017,1471.1,3,46.8042935,9.806936
traumtag am balfrin 3796m_46.16_7.85,Traumtag am Balfrin 3796m,1,1,10.5468583172383,26.06599999999935,5,46.15692366845,7.8523575374500005
traumtag im herbst ellhorn leiterliweg regitzer spitz_47.04_9.5,Traumtag im Herbst:  Ellhorn - Leiterliweg - Regitzer Spitz,2,1,12.975866960762502,835.5310000000002,3.25,47.040373287163675,9.498813226819038
traumtour auf den hochfeiler teil i auf ruhigem und sch nem weg zur hochfeilerh tte_46.97_11.68,Traumtour auf den Hochfeiler (Teil I): Auf ruhigem und schönem Weg zur Hochfeilerhütte,2,1,7.197787101482899,1214.3386999999998,3,46.96856085,11.68141135
traumtour auf den hochfeiler teil ii gipfelanstieg sch ner geht s nimmer_46.97_11.69,Traumtour auf den Hochfeiler (Teil II): Gipfelanstieg - Schöner geht's nimmer!,1,1,10.533470932358718,771.7901000000002,3.25,46.9712501,11.69098675
travers e c te sw de la cr te j2 soughia lissos paleochora_35.24_23.75,Traversée côte SW de la Crète J2 : Soughia - Lissos - Paleochora,1,1,14.396395926928108,457.1200004041194,2,35.241038859821856,23.747960734181106
travers e de la c te sw de la cr te j3 agia roumeli loutro_35.21_24.02,Traversée de la côte SW de la Crête J3 : Agia Roumeli - Loutro,1,1,14.398428419807937,345.22000479698187,3,35.21326353773475,24.020286505110562
travers e de la chaine de belledonne trailrun 52k 3400m_45.16_5.88,"Traversée de la chaine de Belledonne, [trailrun, 52k / +3400m]",2,1,50.240740124731865,2961.0999999999995,3,45.1634455,5.8846285
travers e de la chartreuse grenoble chamb ry trailrun 80k 4700m_45.37_5.83,"Traversée de la Chartreuse, Grenoble - Chambéry [trailrun, 80k / +4700m]",1,1,74.96211967437817,3942.299999999999,3,45.373154701665044,5.8292470732703805
travers e de la cote sw de la cr te j4 ascension du papoures_35.24_23.95,Traversée de la cote SW de la Crête J4 : ascension du Papoures,1,1,4.968875237779758,890.8399842262269,3,35.23727672640234,23.9526941254735
travers e de la cote sw de la cr te j5 remont e des gorges de samaria d agia roumeli omalos_35.27_23.94,"Traversée de la cote SW de la Crête J5 : remontée des Gorges de Samaria, d'Agia Roumeli à Omalos",1,1,17.043645893731988,1211.0599838256835,1,35.27008508797735,23.942885706201196
travers e de la svan tie j2 mazeri mestia_43.07_42.68,Traversée de la Svanétie J2 : Mazeri - Mestia,1,1,23.24978759464273,1377.5003173828122,4,43.07288898155093,42.68014426343143
