hike1,hike2,similarity
monte rai m 1261 da valmadrera_45.85_9.34,sonvico zucco di sileggio_45.94_9.34,0.7616958966229254
monte resegone 1 875 mt_45.86_9.45,monte resegone via ferrata del centenario_45.86_9.45,0.8153864649733347
monte resegone 1 875 mt_45.86_9.45,resegone_45.86_9.45,0.7867706434634286
monte resegone 1 875 mt_45.86_9.45,punta cermenati o resegone 1875 m_45.86_9.45,0.7278633552506579
monte resegone 1875 m anello dai piani d erna_45.86_9.46,semplicemente corna grande no anche rifugio lecco_45.97_9.51,0.7478613257605625
monte resegone 1875 m anello dai piani d erna_45.86_9.46,tre faggi i canti zuc di valmana_45.86_9.54,0.7190746751866345
monte resegone 1875 m anello dai piani d erna_45.86_9.46,zucco barbesino 2152 m e corna grande 2090 m dai piani di bobbio_45.96_9.5,0.7187070598837563
monte resegone 1875 m anello dai piani d erna_45.86_9.46,scacco al resegone con l aiuto della carlotta_45.86_9.46,0.7051084822269816
monte resegone dal canalone val nigra_45.84_9.47,vai di sega cresta integrale del resegone sud nord_45.86_9.45,0.849625371401165
monte resegone dal canalone val nigra_45.84_9.47,punta cermenati o resegone 1875 m_45.86_9.45,0.8471523489415065
monte resegone dal canalone val nigra_45.84_9.47,resegone 1875 m_45.86_9.45,0.7788078082939478
monte resegone dal canalone val nigra_45.84_9.47,resegone_45.86_9.45,0.7582303430215561
monte resegone dal canalone val nigra_45.84_9.47,monte resegone via ferrata del centenario_45.86_9.45,0.7216073665125162
monte resegone via ferrata del centenario_45.86_9.45,punta cermenati o resegone 1875 m_45.86_9.45,0.7898781980065099
monte resegone via ferrata del centenario_45.86_9.45,resegone_45.86_9.45,0.7649615907401359
monte resegone_45.84_9.47,resegone cresta sud_45.86_9.45,0.7776154939838098
monte resegone_45.84_9.47,zuccone campelli 2161 m e anello dei campelli_45.95_9.51,0.7469917740672769
monte resegone_45.86_9.48,sul resegone prima della processione_45.86_9.48,0.9250044411149999
monte resegone_45.86_9.48,resegone_45.86_9.48,0.8358903326474375
monte resegone_45.86_9.48,un monte cornizzolo da simpatici incontri_45.83_9.31,0.7463726018077388
monte resegone_45.86_9.48,resegone costa del palio_45.86_9.49,0.7372710431376067
monte resegone_45.86_9.48,ritorno in capanna cresta della giumenta e pizzo magnodeno_45.84_9.45,0.7269749876812114
monte resegone_45.86_9.48,quasi monte cancervo 1835 m da ponte del becco taleggio_45.9_9.59,0.7203583987047588
monte roen 2116 m_46.35_11.17,roen 2116 m_46.38_11.19,0.7564387077747945
monte rotondo 2 495m da premana_46.06_9.47,rifugio santa rita 2000 m_46_9.48,0.7586186939802012
monte rotondo 2 495m da premana_46.06_9.47,premana pizzo mellasc_46.04_9.47,0.7573158151475183
monte rotondo 2 495m da premana_46.06_9.47,rifugio grassi_45.99_9.47,0.7305601209602087
monte rotondo 2 495m da premana_46.06_9.47,pizzi di parlasco 1511 m_46.02_9.33,0.7148495201369299
monte rotondo_46.06_9.47,tre signori da introbio_46_9.49,0.7364392214466429
monte rotondo_46.06_9.47,pizzo tre signori 2553 m da premana_46.03_9.48,0.7207743933294296
monte rotondo_46.06_9.47,pizzo alto pizzo rotondo_46.07_9.46,0.7077049257880272
monte s primo una bella domenica alla ricerca del panorama perduto_45.9_9.23,una fucilata al monte san primo in groppa all elefante_45.9_9.23,0.9380358247408852
monte s primo una bella domenica alla ricerca del panorama perduto_45.9_9.23,rifugio sev corni di canzo_45.86_9.3,0.7724582006681611
monte s primo una bella domenica alla ricerca del panorama perduto_45.9_9.23,scala di legno e scala di ferro_45.83_9.2,0.7664758085250913
monte s primo una bella domenica alla ricerca del panorama perduto_45.9_9.23,monte san primo 1687 m_45.9_9.23,0.7060503968123587
monte s primo_45.92_9.22,monte san primo 1686m_45.92_9.23,0.8002331748995782
monte s primo_45.92_9.22,palanzone anello da caglio_45.87_9.22,0.7679835253323093
monte s primo_45.92_9.22,ritorno ai corni_45.86_9.31,0.7403659944650476
monte s primo_45.92_9.22,pizzo della croce o monte crocione 1491 m dalla valle di muggio_45.93_9.05,0.7169411924649057
monte salmone_46.2_8.72,pizzo salmone 1560 m_46.2_8.73,0.783606134146772
monte salmone_46.2_8.72,pizzo cramalina 2 322 m_46.24_8.62,0.7218820772685959
monte san defendente alla scoperta di bellano e del suo territorio_46.02_9.31,san calimero 1494 m e rifugio riva 1021 m_45.96_9.43,0.7643833115759593
monte san giorgio 1 097m da meride_45.9_8.94,monte val de corni monte piambello_45.91_8.84,0.7479906564060538
monte san giorgio 1 097m da meride_45.9_8.94,schnee am san salvatore_45.97_8.94,0.7299641991672526
monte san giorgio 1 097m da meride_45.9_8.94,monte san salvatore 912m_45.97_8.94,0.7277385411904677
monte san giorgio 1 097m da meride_45.9_8.94,roccolo di pianspessa 1035 m e muggiasca 951 m_45.91_9.03,0.7114531531156458
monte san giorgio 1 097m da meride_45.9_8.94,pizzo della croce o monte crocione 1491 m dalla valle di muggio_45.93_9.05,0.7080857086093899
monte san giorgio 1097 m_45.9_8.95,monte san giorgio 50 sfumature anche di grigio_45.9_8.94,0.804142965789493
monte san giorgio 1097 m_45.9_8.95,passeggiata nella nebbia del parco san grato_45.95_8.93,0.7094117685580206
monte san giorgio 50 sfumature anche di grigio_45.9_8.94,sentiero dei trovanti di torno_45.85_9.13,0.7363435915966811
monte san giorgio 50 sfumature anche di grigio_45.9_8.94,spina verde alla ricerca del ponte tibetano e la scala del paradiso_45.82_9.04,0.7062822880697884
monte san giorgio poncione d arzo monte orsa_45.89_8.93,penisola di morcote e cima del san salvatore_45.95_8.93,0.800741337271872
monte san martino 1050 m da rancio_45.87_9.39,pizzo d erna 1375 m ferrata gamma 1_45.86_9.44,0.7649711715559423
monte san martino 1050 m da rancio_45.87_9.39,si va in grignetta_45.92_9.39,0.7445051126591535
monte san martino 1050 m da rancio_45.87_9.39,scacco al resegone con l aiuto della carlotta_45.86_9.46,0.7139452362836913
monte san primo 1681 m_45.9_9.23,monte san primo 1686 m e montarozzi attorno_45.9_9.23,0.9468478284416528
monte san primo 1681 m_45.9_9.23,monte san primo 1687 m_45.9_9.23,0.8770313248925263
monte san primo 1686 m da vassena_45.92_9.25,traversata asso como con brivido postumo_45.84_9.18,0.7317236536562143
monte san primo 1686 m e montarozzi attorno_45.9_9.23,monte san primo 1687 m_45.9_9.23,0.8770268149510296
monte san primo 1686m_45.92_9.23,un inedito san primo_45.92_9.22,0.8141782301135742
monte san primo 1686m_45.92_9.23,per la prima volta in val perlana_45.98_9.18,0.7902901591622504
monte san primo 1686m_45.92_9.23,poker di nipotini sul palanzone_45.87_9.21,0.7253806585593254
monte san primo 1687 m_45.9_9.23,san benedetto in val perlana lario_45.98_9.18,0.7219234650377343
monte san salvatore 912m_45.97_8.94,schnee am san salvatore_45.97_8.94,0.9565230972220842
monte san salvatore 912m_45.97_8.94,san salvatore con nevicata_45.99_8.95,0.8981518002083998
monte san salvatore 912m_45.97_8.94,racchetta al boglia_46.02_9,0.7886371026521322
monte san salvatore 912m_45.97_8.94,monti colonna e san martino valcuvia_45.92_8.73,0.7387752099911723
monte san salvatore 912m_45.97_8.94,pizzo della croce o monte crocione 1491 m dalla valle di muggio_45.93_9.05,0.7284210535123036
monte san salvatore 912m_45.97_8.94,roccolo di pianspessa 1035 m e muggiasca 951 m_45.91_9.03,0.714477155067763
monte sasna da lizzola_46.02_10.03,timogno e benfit dagli spiazzi di gromo_45.96_9.98,0.8514615692563066
monte secco brembano_46.01_9.72,tre pizzi croce di branzi pietra quadra_45.97_9.79,0.7352855990574727
monte sella di sennes 2787 m_46.66_12.01,rundtour von mitterolang ber den piz da peres_46.73_12,0.7671669313970263
monte slpuga cima del desenigo_46.18_9.57,monte spluga cima desenigo mt 2845_46.18_9.56,0.79363350197404825
monte slpuga cima del desenigo_46.18_9.57,monte spluga_46.18_9.56,0.776510499234552
monte sodadura 2010 m_45.94_9.52,resegone dalla strada per morterone_45.87_9.47,0.7779544686358716
monte sodadura 2010 m_45.94_9.52,rifugio buzzoni alpe mota_45.98_9.47,0.7659085723625803
monte sodadura 2010 m_45.94_9.52,san calimero 1494 m e rifugio riva 1021 m_45.96_9.43,0.7511656298363201
monte sodadura da pizzino_45.92_9.55,se un tris di cime non basta baro e faccio poker_45.94_9.55,0.865112759185306
monte sodadura e cima piazzo partendo da moggio_45.94_9.52,val d ancogno sodadura stradini rif lecco ceresola_45.96_9.54,0.9504618171428414
monte sodadura e cima piazzo partendo da moggio_45.94_9.52,pizzo tre signori da pescegallo via normale_46.03_9.55,0.8103008241927113
monte sodadura e cima piazzo partendo da moggio_45.94_9.52,sodadura cima di piazzo sodadura_45.93_9.55,0.7783078558589794
monte sodadura e cima piazzo partendo da moggio_45.94_9.52,zuccone campelli 2161 m e cima di piazzo 2057 m_45.94_9.52,0.7684715683691371
monte sodadura e cima piazzo partendo da moggio_45.94_9.52,orscellera pesciola campelli da moggio_45.94_9.51,0.7486476445621959
monte sodadura e cima piazzo partendo da moggio_45.94_9.52,vai di sega cresta integrale del resegone sud nord_45.86_9.45,0.7210002208614664
monte sodadura_45.94_9.52,una grassi in bianco e nero_45.99_9.47,0.7267086265768911
monte sole corna rossa corna del dente_45.96_9.67,tre passi a cavallo di val brembana e valtellina_46.06_9.75,0.782094691637104
monte sole corna rossa corna del dente_45.96_9.67,tre pizzi croce di branzi pietra quadra_45.97_9.79,0.7394339926446538
monte sole corna rossa corna del dente_45.96_9.67,quasi monte cancervo 1835 m da ponte del becco taleggio_45.9_9.59,0.7346484259407117
monte sole corna rossa corna del dente_45.96_9.67,torcole_45.99_9.71,0.7180117098494855
monte sornadello 1580m e pizzo grande 1575m da cavaglia_45.85_9.61,pizzo di spino e rabbioso_45.82_9.69,0.8352209294862706
monte sornadello 1580m e pizzo grande 1575m da cavaglia_45.85_9.61,valle san martino monte tesoro monte ocone_45.81_9.48,0.7563879172661027
monte sornadello 1580m e pizzo grande 1575m da cavaglia_45.85_9.61,resegone dalla strada per morterone_45.87_9.47,0.7150483885979391
monte sornadello cima secondaria a quota m 1566_45.85_9.63,pizzo cerro castel regina da la vetta di s pellegrino_45.84_9.64,0.8088158830983144
monte sornadello cima secondaria a quota m 1566_45.85_9.63,prima saliamo sul foldone e poi giriamo intorno al sornadello_45.86_9.6,0.733548313430241
monte spluga cima desenigo mt 2845_46.18_9.56,monte spluga_46.18_9.56,0.875445826520624
monte stabio 2536 m_45.93_10.39,monte stabio centrato e l alta guardia mancata pi della cima pot l insolazione_45.93_10.38,0.717796187475557
monte stino la cinquina del menek_45.76_10.54,rifugio e monte stino un usato sicuro_45.76_10.54,0.8321291124744848
monte stino la cinquina del menek_45.76_10.54,piccole dolomiti bresciane atto ii monte breda_45.81_10.5,0.7344636956744116
monte stivo m 2059 traversata_45.91_10.96,sul m misone primavera frate indovino l aveva previsto e un mio cruccio_45.95_10.83,0.7320007857256964
monte succhello monte alben monte la croce cima della spada_45.85_9.76,p zo grande 1574 m sornadello 1580 m foldone 1497 m e molinasco 1177 m_45.85_9.63,0.7281350708515564
monte succhello monte alben monte la croce cima della spada_45.85_9.76,tris di monti brembani molinasco sornadello e foldone_45.86_9.63,0.7000299895478146
monte tagliaferro finalmente_45.88_7.99,monte tagliaferro_45.88_7.99,0.7339797255227956
monte tagliaferro finalmente_45.88_7.99,pizzo montevecchio 2789m da carcoforo valsesia_45.91_8.02,0.7092073984608923
monte tamaro 1961 m_46.11_8.86,monte tamaro 1962m dall alpe foppa_46.11_8.88,0.8014327989483532
monte tamaro 1961 m_46.11_8.86,ponte tibetano carasc e chiesa di san bernardo_46.19_8.99,0.7733726728401918
monte tamaro 1961 m_46.11_8.86,ponte tibetano sementina 700 m_46.19_8.98,0.7418521946259742
monte tamaro 1962m dall alpe foppa_46.11_8.88,ponte tibetano sementina 700 m_46.19_8.98,0.7133181143268094
monte tamaro alpe di neggia alpe foppa_46.11_8.87,paglione covreto e corbaro val veddasca_46.09_8.81,0.8698065947803947
monte tamaro alpe di neggia alpe foppa_46.11_8.87,picnic a pian cusello_46.09_8.89,0.8486705250328187
monte tamaro alpe di neggia alpe foppa_46.11_8.87,pne di breno 1654m monte lema 1621m_46.04_8.82,0.7040613442096029
monte tamaro alpe di neggia alpe foppa_46.11_8.87,tamaro e gradiccioli val veddasca_46.1_8.86,0.7014016431155448
monte tantan e monte zerbion_45.81_7.66,monte zerbion monte tantan 2722 2734 m_45.8_7.66,0.804026897513661
monte tardia monte rexia bric gavetta_44.43_8.68,pidocchio 816 m e pennone 802 m e_44.43_8.68,0.7141330339183298
monte teggiolo 2385 m anello da trasquera_46.22_8.19,monte teggiolo da trasquera_46.22_8.19,0.868041475052451
monte teggiolo 2385 m anello da trasquera_46.22_8.19,pizzo giezza val bognanco_46.17_8.2,0.849771877162555
monte teggiolo 2385 m anello da trasquera_46.22_8.19,punta valgrande val divedro_46.22_8.16,0.7065992214638706
monte teggiolo da trasquera_46.22_8.19,pizzo giezza val bognanco_46.17_8.2,0.794577691482507
monte teggiolo da trasquera_46.22_8.19,pizzo valgrande di vall en boucle par le passo di crosa et l alpe veglia_46.25_8.15,0.726936339495702
monte tesoro m 1431 da carenno_45.81_9.48,pizzo cerro castel regina da la vetta di s pellegrino_45.84_9.64,0.7764450709191257
monte tesoro m 1431 da carenno_45.81_9.48,valle san martino monte tesoro monte ocone_45.81_9.48,0.721684438040509
monte todano 1667m val grande_46_8.53,todun pernice anello in valgrande_45.99_8.52,0.850884360367928
monte todano 1667m val grande_46_8.53,se prepari il pernice come antipasto c il todum_45.99_8.51,0.7608801497956306
monte todano 1667m val grande_46_8.53,pizzoni monte nudo e crocetta valcuvia_45.92_8.67,0.7514915900860896
monte todano 1667m val grande_46_8.53,pizzo pernice 1506 m_45.99_8.51,0.7419978434581336
monte todano 1667m val grande_46_8.53,monte zeda 2156 m_46.04_8.56,0.7046309001504288
monte todano 1667m val grande_46_8.53,monte turrioni 1108 m_45.99_8.55,0.7032793630317836
monte togano e pizzo tignolino anello ai confini della valgrande_46.1_8.37,monte togano per il canale nord_46.1_8.37,0.7835535436444866
monte toraggio 1971 m_43.97_7.68,monte toraggio 1971_43.97_7.68,0.9440037747755438
monte torena cime di caronella_46.07_10.06,pizzo cappuccello pizzo cavrel diavolo di malgina_46.06_10.05,0.7842460976215981
monte torena cime di caronella_46.07_10.06,torena da valbondione_46.07_10.06,0.7187571549541688
monte torena_46.07_10.06,pizzo strinato dal passo di pila_46.06_10.06,0.823883682924115
monte torriggia 1703 m_46.11_8.56,monte torriggia 1703 m_46.11_8.57,0.8602855316713954
monte torriggia 1703 m_46.11_8.56,testa del mater 1846 val vigezzo_46.11_8.51,0.8315679242390915
monte torriggia 1703 m_46.11_8.56,testa del mater 1846 m la cima 1810 m_46.11_8.51,0.7643839860819089
monte torriggia 1703 m_46.11_8.56,sulla costa di faedo_46.14_8.51,0.753393324807146
monte torriggia 1703 m_46.11_8.56,wandern im valle vigezzo_46.15_8.48,0.7456607822701006
monte torriggia 1703 m_46.11_8.56,monte zeda 2156 m_46.04_8.56,0.7441920224228361
monte torriggia 1703 m_46.11_8.56,pizzo leone una volta di pi_46.15_8.68,0.7027221136490377
monte torriggia 1703 m_46.11_8.57,testa del mater 1846 val vigezzo_46.11_8.51,0.8630438528963822
monte torriggia 1703 m_46.11_8.57,testa del mater 1846 m la cima 1810 m_46.11_8.51,0.8316581357018448
monte torriggia 1703 m_46.11_8.57,wandern im valle vigezzo_46.15_8.48,0.7776194077020759
monte torriggia 1703 m_46.11_8.57,pizzo pernice 1506 m_45.99_8.51,0.7512403460237742
monte torriggia 1703 m_46.11_8.57,sulla costa di faedo_46.14_8.51,0.7355192823011573
monte torriggia 1703 m_46.11_8.57,passo della cavegna 1978 m_46.24_8.51,0.7116739161574612
monte torrigia e i sentieri svaniti_46.11_8.56,monte torrigia_46.11_8.56,0.9720305961982878
monte torrigia e i sentieri svaniti_46.11_8.56,monte ziccher cima di caneto e dintorni_46.16_8.53,0.8029677596641225
monte torrigia e i sentieri svaniti_46.11_8.56,tra val loana e val grande cima della laurasca 2195m_46.08_8.48,0.7656284314027914
monte torrigia_46.11_8.56,monte ziccher cima di caneto e dintorni_46.16_8.53,0.7864731746322146
monte torrigia_46.11_8.56,tra val loana e val grande cima della laurasca 2195m_46.08_8.48,0.7645565090474303
monte torrigia_46.11_8.56,monte zeda 2156 pizzo marona 2051_46.04_8.56,0.7082084898598149
monte turrioni 1108 m_45.99_8.55,pizzo e todano valle intrasca_46.01_8.55,0.8260466923170459
monte turrioni 1108 m_45.99_8.55,una modestissima cimetta ul todum_45.98_8.5,0.7325135409543658
monte turrioni 1108 m_45.99_8.55,rifugio piancavallone rinnovato_46.01_8.55,0.720872786101344
monte turrioni 1108 m_45.99_8.55,todun pernice anello in valgrande_45.99_8.52,0.7132719603216632
monte ubione corna marcia berbenno chiesa s pietro_45.79_9.58,sky del canto_45.71_9.49,0.7014010749951983
monte val de corni monte piambello_45.91_8.84,wild chiusarella_45.86_8.81,0.8525305740572598
monte val de corni monte piambello_45.91_8.84,una martica splendente_45.88_8.83,0.73865730998112
monte vallonet 3101 m e punta di leppe 3305 m_45.64_7.39,pointe de laval 3091 m e 3102 m e jean vert 3150 m_45.64_7.4,0.7683349617559804
monte vecchio 1920 m e_44.21_7.56,monte vecchio_44.21_7.56,0.8101519010554744
monte zeda 2156 m_46.04_8.56,monte zeda 2156 m_46.04_8.57,0.8630369027233246
monte zeda 2156 m_46.04_8.56,se prepari il pernice come antipasto c il todum_45.99_8.51,0.8399161412777991
monte zeda 2156 m_46.04_8.56,todano 1667m il pizzo 1644m pizzo pernice 1506m_46_8.53,0.7609152208903525
monte zeda 2156 m_46.04_8.56,pizzo leone una volta di pi_46.15_8.68,0.7257985554646184
monte zeda 2156 m_46.04_8.56,monte zeda_46.04_8.57,0.715667208348317
monte zeda 2156 m_46.04_8.57,monte zeda_46.04_8.57,0.7914958556191236
monte zeda 2156 m_46.04_8.57,todano 1667m il pizzo 1644m pizzo pernice 1506m_46_8.53,0.7775621378189388
monte zeda 2156 m_46.04_8.57,se prepari il pernice come antipasto c il todum_45.99_8.51,0.7441814631689743
monte zeda 2156 m_46.04_8.57,pizzo marona 2051 m_46.01_8.54,0.72981742015209
monte zeda 2156 pizzo marona 2051_46.04_8.56,monte zeda 2156m e pizzo marona 2051m_46.04_8.56,0.7768970194011212
monte zeda_46.04_8.57,todano 1667m il pizzo 1644m pizzo pernice 1506m_46_8.53,0.7437459782738107
monte zeda_46.04_8.57,pizzoni di laveno monte nudo crocetta la teggia sasso del ferro_45.92_8.66,0.7404323600302385
monte zerbion 2722 m e tantan 2734 m_45.79_7.65,testa grigia 3312 m_45.83_7.76,0.7883852125111025
monte ziccher cima di caneto e dintorni_46.16_8.53,tra val loana e val grande cima della laurasca 2195m_46.08_8.48,0.7331190367878456
monte zuccaro 1683 m_46.09_8.63,pizzo ruscada_46.17_8.61,0.7091184860517573
monte zuccaro 1683 m_46.09_8.63,pizzo pernice 1506 m_45.98_8.51,0.7084646710786706
monteviasco giro da curiglia_46.07_8.83,sei cime in val veddasca_46.09_8.79,0.7593004645598807
monteviasco giro da curiglia_46.07_8.83,pizzo leone 1659 m_46.15_8.7,0.7282496165666845
monteviasco giro da curiglia_46.07_8.83,pizzo leone dal versante di ronco sopra ascona_46.15_8.7,0.7262375508205441
monteviasco giro da curiglia_46.07_8.83,schnee am san salvatore_45.97_8.94,0.7032735629284991
monti alino vaccaro forcella_45.9_9.89,pizzo arera da la plassa_45.92_9.8,0.7156916697102227
monti chierico corno stella masoni venina_46.04_9.82,pizzo zerna cime scoltador pizzo cigola_46.04_9.83,0.875259041061638
monti chierico corno stella masoni venina_46.04_9.82,traversata diavolino diavolo di tenda e monte aga_46.04_9.85,0.7214111954369495
monti colonna e san martino valcuvia_45.92_8.73,pizzoni monte nudo e crocetta valcuvia_45.92_8.67,0.809876533371297
monti colonna e san martino valcuvia_45.92_8.73,schnee am san salvatore_45.97_8.94,0.7175288269604572
monti frati valrossa cabianca_46.02_9.83,poris grabiasca reseda_46.03_9.85,0.9077683348855764
monti frati valrossa cabianca_46.02_9.83,pizzo poris m grabiasca_46.03_9.85,0.8128786222859881
monti frati valrossa cabianca_46.02_9.83,pizzo poris canale no_46.03_9.85,0.7389702755213959
monti frati valrossa cabianca_46.02_9.83,s simone pizzo rotondo lemma oc tartano lemma or pizzo scala_46.07_9.7,0.7175142170163077
monti timogno benfit corr redondo_45.95_9.97,pizzo tre confini m verme_46.04_10.05,0.796624526051445
monti timogno benfit corr redondo_45.95_9.97,monti vigna vaga pizzo di petto m barbarossa m sponda vaga m cavandola_45.99_9.99,0.7493951546441388
monti tre pizzi n pietra quadra spondone tonale orobie mezzeno gpii galline_45.98_9.8,pizzo arera da la plassa_45.92_9.8,0.7348753257638615
monti valletto ponteranica_46.02_9.58,sodadura ma neanche tanto dura_45.94_9.52,0.7873752879920245
monti vigna vaga pizzo di petto m barbarossa m sponda vaga m cavandola_45.99_9.99,pizzo tre confini m verme_46.04_10.05,0.7337916368441726
monti vigna vaga pizzo di petto m barbarossa m sponda vaga m cavandola_45.99_9.99,valle del cardeto e monte madonnino 2502 m_46.01_9.91,0.7233522028452933
montmajou 2082m schneeschuhtour im luchonnais_42.83_0.64,pic de l ent quade entecada 2266m_42.72_0.68,0.7076630557561089
moregallo_45.86_9.35,zucco sileggio 1363 m anello da somana_45.94_9.34,0.7910971093869738
moregallo_45.86_9.35,zucco di sileggio m 1373 anello con ferrata_45.94_9.33,0.7595879147848988
moregallo_45.86_9.35,pizzetto sud 535 m e corno di regismondo 1254 m_45.87_9.39,0.715030541722157
moregallo_45.86_9.35,traversata dei corni di canzo da gajum_45.86_9.31,0.7028242450670953
morissolino 1410m morissolo 1311m_46.02_8.64,tramonto al sasso del ferro valcuvia_45.92_8.64,0.7242504842207752
mornera 1347 m_46.2_8.99,ponte tibetano carasc capanna mognone_46.19_8.97,0.7351192882428682
motta palousa crap la massa and p 2687 above crap neir_46.63_9.61,piz curv r 2972 m from sars_46.61_9.52,0.7383264241045112
motto crostel 2302 m anello da sorsello_46.46_8.85,punta di larescia 2195 m capanna gorda 1800 m_46.51_8.91,0.819661736348093
motto crostel 2302 m anello da sorsello_46.46_8.85,pizzo di nara 2231 m_46.48_8.85,0.7054566515086025
motto crostel 2302 m_46.47_8.88,pizzo di nara 2231 m_46.47_8.88,0.8772288317609552
motto crostel 2302mt e pizzo caslett 2293mt_46.47_8.86,punta di larescia cercando la neve e sfidando il vento_46.51_8.91,0.8321287379562424
motto crostel 2302mt e pizzo caslett 2293mt_46.47_8.86,pizzo erra 2417mt un bel anello ma poco micologico_46.44_8.88,0.8262488925986279
motto crostel 2302mt e pizzo caslett 2293mt_46.47_8.86,pizzo di nara 2231 m e motto crostel 2302 m_46.48_8.85,0.8192891054904939
motto crostel 2302mt e pizzo caslett 2293mt_46.47_8.86,passo bareta 2274 m_46.52_8.86,0.7864131754183383
motto crostel 2302mt e pizzo caslett 2293mt_46.47_8.86,pizzo di campello 2660 m tentativo_46.5_8.82,0.7360713196280841
motto crostel 2302mt e pizzo caslett 2293mt_46.47_8.86,pizzo predelp cima occidentale toroi 2584 2164 m_46.53_8.8,0.7297493669452882
motto crostel 2302mt e pizzo caslett 2293mt_46.47_8.86,p cian_46.51_8.77,0.7082546927634837
motto del toro 2219 m_46.5_8.66,p cian_46.51_8.77,0.7679216213914257
motto del toro 2219 m_46.5_8.66,passo sassello 2334 m_46.5_8.63,0.7542294792999221
motto del toro 2219 m_46.5_8.66,poncione di tremorgio 2669 m_46.48_8.71,0.7291572445594574
motto del toro 2219 m_46.5_8.66,poncione di tremorgio 2669 m_46.47_8.71,0.7238486545051198
motto della croce e corvegia_46.2_9.35,piz martel 2450m bella e selvaggia valle del dosso_46.2_9.24,0.7694652650495701
motto della croce m 1887_46.19_9.34,sasso canale sempre ben sintonizzati_46.21_9.37,0.8872819858148173
motto della tappa 2078 m la valletta 2130 m e stabbiello 2116 m_46.12_9.11,poker lariano mot rasia monte tabor cima pianchette pizzo di gino_46.11_9.16,0.8645149201196075
motto della tappa 2078 m la valletta 2130 m e stabbiello 2116 m_46.12_9.11,motto di leven 2023mt anello_46.15_9.1,0.7777472904960476
motto della tappa 2078 m la valletta 2130 m e stabbiello 2116 m_46.12_9.11,pizzo di gino_46.11_9.14,0.7256454990978637
motto di leven 2023mt anello_46.15_9.1,scrigno di poltrinone 1956 m_46.15_9.1,0.8083057215995849
motto di leven 2023mt anello_46.15_9.1,pizzo di gino_46.11_9.14,0.804143475157374
motto di leven 2023mt anello_46.15_9.1,scrigno di poltrinone 1956mt una bella scoperta_46.15_9.1,0.7632126837629126
motto di leven 2023mt anello_46.15_9.1,vetta del vallone 2130mt per finire camminiamo sulle nuvole_46.11_9.1,0.7154426336256932
motto di leven 2023mt anello_46.15_9.1,poker lariano mot rasia monte tabor cima pianchette pizzo di gino_46.11_9.16,0.7085888401349177
motto rotondo q2245 e dosso bello q1980_46.19_9.26,ravanage in valmaggina_46.16_9.08,0.7242792056404628
motto rotondo q2245 e dosso bello q1980_46.19_9.26,sasso della guardia 2093mt e alpe luarn dalla roggiasca_46.21_9.17,0.719678345850596
mottone di garzonera 1968 m rifugio garzonera 1973 m_46.51_8.64,vom gotthardpass zum oberalppass_46.57_8.61,0.772809640616209
mottone di garzonera 1968 m rifugio garzonera 1973 m_46.51_8.64,tris di laghetti full di pizzoccheri al casin garzonera_46.5_8.64,0.7012493386836447
mount zas_37.04_25.5,zas monte zeus sul tetto delle cicladi_37.04_25.5,0.8868774240631793
mulat 2150 m viezzena 2490 m e le pezze 2374 m_46.33_11.64,rifugio torre di pisa 2671 e cima di valbona 2660 m_46.34_11.58,0.7100559822975011
munt da san murrezzan_46.5_9.79,muott ota_46.41_9.76,0.7355920636593333
munt la schera_46.65_10.23,sp ltal punt la drossa il fuorn und champl nch_46.66_10.19,0.7458021567520356
munt pers piz trovat_46.41_9.96,piz trovat ii_46.41_9.96,1
munt pers piz trovat_46.41_9.96,steinbockweg teil ii piz languard und zur ck_46.49_9.94,0.7523038815859258
munzel m 2061 m_46.21_8.56,pizzo dei quattro pilastri valle agarina_46.22_8.37,0.7121641477455501
muott ota 2448 m an einem perfekten wandertag_46.41_9.76,muott ota_46.41_9.76,0.7222218537653036
muragl modul 1 tegia muragl_46.51_9.89,piz belvair uf helvetisch piz sch ns luaga_46.6_9.89,0.7355492702812082
muragl modul 2 val muragl_46.51_9.9,muragl modul 3 lej muragl_46.52_9.92,0.7542326081585191
mutschen ber s dhang und versuch g tterifirst ostgipfel_47.22_9.38,mutschen_47.22_9.38,0.738261980277989
mutschen und kreuzberg viii_47.22_9.38,wagenl ckenspitze_47.27_9.39,0.7516704780301685
mutschen und kreuzberg viii_47.22_9.38,schafbergturm und f hlenschafberg via l chlibetter und borsthalden_47.24_9.39,0.7195391100094668
mythen kletter berquerung_47.03_8.7,schijen rundtour ibergeregg_47.01_8.74,0.7187169737268377
n gelisgr tli 2641 m_46.58_8.36,wie aus einem einfachen h ttenbesuch ein nervenaufreibender noteinsatz werden kann_46.58_8.31,0.8278074185091718
naafkopf der hitze entronnen_47.08_9.61,naafkopf grenzpyramide im blumenmeer_47.08_9.61,0.9748465340297409
nach dem gewitter doch noch auf den galgenstangenkopf_47.52_11.42,vorderskopf sp ter antrittsbesuch beim w chter des ri tals_47.49_11.45,0.7343167880406235
nach scheidegg und rund um lindenberg_47.6_9.89,westallg u im land der kapfe_47.61_10.03,0.7000129467746563
nachmittags von eggen eggerberg zur honegga_46.32_7.89,was bl ht am mont racine und auf dem trosibodu_46.32_7.84,0.7081781542732799
nachmittagswanderung auf die mugel_47.37_15.19,wanderung auf ro eck_47.37_15.2,0.858037219706204
